"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.461181500E0,6.532567799E-2,-1.140575778E1,-1.058239146E1,1.555900340E1
2.471175500E0,2.959882490E-1,-1.095891940E1,-1.056935919E1,1.522816066E1
2.481169500E0,6.632435319E-1,-1.044368498E1,-1.045301480E1,1.479107725E1
2.491163500E0,1.055237653E0,-1.014889760E1,-1.043881425E1,1.459734537E1
2.501157500E0,1.206590638E0,-9.836116004E0,-1.022652875E1,1.424032757E1
2.511151500E0,1.175518534E0,-9.350198935E0,-9.669269798E0,1.350195698E1
2.521145500E0,1.140211584E0,-8.888607452E0,-8.921175858E0,1.264495170E1
2.531139500E0,1.184378527E0,-8.541545967E0,-8.031275829E0,1.178397859E1
2.541132500E0,1.283353616E0,-8.262044966E0,-7.091703118E0,1.096360509E1
2.551126500E0,1.436018715E0,-8.015436307E0,-6.184266704E0,1.022519064E1
2.561120500E0,1.604823007E0,-7.901581078E0,-5.094697709E0,9.537629955E0
2.571114500E0,1.719191037E0,-7.885004806E0,-4.063808447E0,9.035676937E0
2.581108500E0,1.668184021E0,-7.905964150E0,-3.419566319E0,8.773855531E0
2.591102500E0,1.556185575E0,-8.042885476E0,-3.331763359E0,8.843662556E0
2.601096500E0,1.417667375E0,-8.163598904E0,-3.604911361E0,9.036012050E0
2.611090500E0,1.249536829E0,-8.147143670E0,-4.108520935E0,9.209627383E0
2.621084500E0,1.002770733E0,-8.004819517E0,-4.718446923E0,9.345930987E0
2.631078500E0,8.801091591E-1,-7.772758146E0,-5.374695724E0,9.490928060E0
2.641072500E0,9.091093022E-1,-7.484633671E0,-5.958874667E0,9.610120094E0
2.651066500E0,8.903061184E-1,-7.198155772E0,-6.323584803E0,9.622568070E0
2.661060500E0,8.228476685E-1,-6.984844667E0,-6.516786749E0,9.588203317E0
2.671054500E0,7.598114678E-1,-6.785658097E0,-6.584915582E0,9.485967662E0
2.681048500E0,7.182504822E-1,-6.656955033E0,-6.658343162E0,9.442693881E0
2.691042500E0,6.739015442E-1,-6.476333372E0,-6.675596541E0,9.325268169E0
2.701036500E0,5.683305041E-1,-6.048745202E0,-6.624373763E0,8.988472942E0
2.711030500E0,4.830275215E-1,-5.394804883E0,-6.533196959E0,8.486453784E0
2.721024500E0,5.529502805E-1,-4.627904543E0,-6.406306533E0,7.922374509E0
2.731018500E0,7.537748024E-1,-3.716847534E0,-6.099673866E0,7.182558967E0
2.741012500E0,7.212261303E-1,-2.180384617E0,-5.446875508E0,5.911234812E0
2.751006500E0,4.819549960E-1,3.896701455E-2,-4.627837300E0,4.653028812E0
2.761000500E0,4.395815398E-1,2.161096407E0,-3.474413787E0,4.115230342E0
2.770994500E0,5.584025167E-1,3.665687320E0,-1.645570207E0,4.056720129E0
2.780988500E0,6.205895555E-1,4.419996850E0,1.160685756E0,4.611799538E0
2.790982500E0,3.818329762E-1,4.809344230E0,4.882264856E0,6.863825352E0
2.800976500E0,-6.604313866E-1,6.054356775E0,8.649547548E0,1.057856693E1
2.810970500E0,-1.722354381E0,7.698447052E0,1.169053706E1,1.410323539E1
2.820964500E0,-1.979905665E0,9.212708675E0,1.329462712E1,1.629543303E1
2.830958500E0,-1.436922549E0,1.070360190E1,1.383442336E1,1.755058716E1
2.840952500E0,-9.650108034E-1,1.232019097E1,1.409294279E1,1.874378265E1
2.850946500E0,-1.110088629E0,1.346296261E1,1.484503155E1,2.007133829E1
2.860940500E0,-1.614940737E0,1.398339287E1,1.596234909E1,2.128238469E1
2.870934500E0,-2.638564834E0,1.441955890E1,1.752218158E1,2.284540546E1
2.880928500E0,-3.424270696E0,1.459634596E1,1.918468181E1,2.434812029E1
2.890922500E0,-3.479240078E0,1.451927264E1,2.046902273E1,2.533565237E1
2.900915500E0,-2.969772763E0,1.453132025E1,2.111192877E1,2.580101461E1
2.910909500E0,-2.260355962E0,1.431427277E1,2.094050946E1,2.546590957E1
2.920903500E0,-1.490478366E0,1.347087272E1,1.999537253E1,2.415576247E1
2.930897500E0,-7.811738317E-1,1.229330079E1,1.821261729E1,2.198715319E1
2.940891500E0,-2.191719883E-1,1.113983343E1,1.594245803E1,1.945008723E1
2.950885500E0,2.840282080E-1,1.000532858E1,1.336100705E1,1.669442366E1
2.960879500E0,5.599632847E-1,8.751173326E0,1.061872840E1,1.377149179E1
2.970873500E0,8.036015582E-1,7.113672277E0,8.219160901E0,1.089975755E1
2.980867500E0,1.007845386E0,5.327061381E0,6.457311210E0,8.431500658E0
2.990861500E0,1.221129593E0,3.365281938E0,4.768428923E0,5.962733803E0
3.000855500E0,1.181800490E0,1.154781237E0,2.800178366E0,3.251333724E0
3.010849500E0,9.484517080E-1,-1.247768923E0,5.304798692E-1,1.654659125E0
3.020843500E0,9.700706184E-1,-3.729206209E0,-1.870788581E0,4.283440891E0
3.030837500E0,1.113151035E0,-5.964085706E0,-4.121505262E0,7.334591274E0
3.040831500E0,1.005922602E0,-7.621770759E0,-6.005490425E0,9.755469492E0
3.050825500E0,8.750023471E-1,-8.837820291E0,-7.713688404E0,1.176323448E1
3.060819500E0,8.353436069E-1,-9.579979892E0,-9.152931420E0,1.327591681E1
3.070813500E0,9.801253442E-1,-9.961552813E0,-1.020421928E1,1.429402922E1
3.080807500E0,1.190981788E0,-9.894726155E0,-1.081058841E1,1.470349839E1
3.090801500E0,1.178578674E0,-9.746092272E0,-1.117694687E1,1.487613873E1
3.100795500E0,1.433328119E0,-9.737240757E0,-1.121965026E1,1.492477266E1
3.110789500E0,1.557000531E0,-9.796185368E0,-1.112477451E1,1.490470081E1
