Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.335350583,-0.014948681,0.011664656,0.037252611,0.04180053
0.345346583,-0.009433308,0.013571534,0.029319693,0.033657366
0.355342583,-0.012753284,0.010313529,0.032461987,0.036370259
0.365338583,-0.014427525,0.002739548,0.026473269,0.030273628
0.375334583,-0.013759325,0.009243068,0.02991494,0.034200248
0.385329583,-0.017662328,0.00413506,0.027371401,0.03283672
0.395325583,-0.01438987,0.009922825,0.027371986,0.032477014
0.405321583,-0.010747534,0.007113229,0.02632358,0.029309357
0.415317583,-0.008110645,0.004481279,0.030513695,0.031889654
0.425313583,-0.016004451,0.004911807,0.032311714,0.036391141
0.435309583,-0.014464193,0.008353186,0.026773231,0.031556212
0.445304583,-0.017820646,0.006547593,0.025725995,0.031973007
0.455300583,-0.016690475,0.008241331,0.031265647,0.036387253
0.465296583,-0.008275286,0.004877345,0.028271872,0.02985913
0.475292583,-0.006533313,0.008710149,0.028422731,0.030436861
0.485288583,-0.014000071,0.012876784,0.031865571,0.037111025
0.495283583,-0.019559781,0.01222979,0.021837596,0.031765286
0.505279583,-0.020361654,0.005369882,0.026626466,0.033947036
0.515275583,-0.022665206,0.002139606,0.020640087,0.030729508
0.525271583,-0.01826836,0.007767323,0.018695303,0.027268638
0.535267583,-0.017482965,0.012147938,0.02902324,0.035994095
0.545263042,-0.009910629,0.008783422,0.034861684,0.037292172
0.555259042,-0.016605293,0.006871712,0.030972701,0.03580872
0.565255042,-0.013308738,0.000408793,0.027080795,0.030177128
0.575251042,-0.014962819,0.005366949,0.030974455,0.034815327
0.585247042,-0.017012748,0.004085495,0.032472512,0.036886162
0.595242042,-0.005405189,0.001460415,0.034117919,0.034574286
0.605238042,-0.005432794,0.010889242,0.027533369,0.030102778
0.615234042,-0.010880554,0.004141638,0.041155043,0.04277005
0.625230042,-0.016201264,0.002812365,0.032473097,0.036399071
0.635226042,-0.009078876,0.007899844,0.023491189,0.026394497
0.645221042,-0.013529685,0.010067179,0.024689868,0.029899666
0.655217042,-0.015238095,0.007689143,0.030079831,0.03458495
0.665213042,-0.015025019,0.006151581,0.028135632,0.032483949
0.675209042,-0.013101893,0.009779797,0.028434425,0.032799703
0.685205042,-0.013696102,0.003948469,0.030679756,0.033829293
0.695200042,-0.01367428,0.003236105,0.025440066,0.029062954
0.705196042,-0.003013253,0.005663339,0.027984189,0.028710067
0.715192042,-0.004613307,0.004487391,0.033672945,0.034282452
0.725188042,-0.019062142,0.009004465,0.029333142,0.036123107
0.735184042,-0.006782866,0.003121326,0.032476605,0.033323863
0.745179042,-0.013057874,0.003333077,0.03068151,0.033510782
0.755175042,-0.012942588,0.007726036,0.021401979,0.026177221
0.765171042,-0.007025425,0.010425019,0.026790773,0.029593633
0.775167042,-0.020812515,0.011698817,0.031432292,0.039471662
0.785163042,-0.009688475,0.006079953,0.025445913,0.02789851
0.795158042,-0.005779306,0.002592464,0.039517238,0.04002166
0.805154042,-0.016074133,0.000145879,0.032930349,0.03664433
0.815150042,-0.011034788,0.005659657,0.029639536,0.032129431
0.825146042,-0.009094339,0.011984572,0.022005996,0.026657097
0.835142042,-0.013856462,0.00568015,0.013625182,0.020246264
0.845137042,-0.013791978,0.003458738,0.030539423,0.033687355
0.855133042,-0.019044235,0.004436977,0.024103392,0.03103777
0.865129042,-0.011783606,-0.000583698,0.029643629,0.031905154
0.875125042,-0.004801546,0.007633403,0.03308647,0.034293413
0.885120042,-0.011542312,0.002143379,0.029196317,0.031468142
0.895116042,-0.010574708,0.006331831,0.021561608,0.02483585
0.905112042,-0.012147326,0.005093226,0.033087054,0.035612521
0.915108042,-0.012338607,0.010570487,0.037278923,0.040665643
0.925104042,-0.010708879,-0.003500527,0.028746082,0.030875087
0.935099042,-0.011882602,-0.000400333,0.030842308,0.033054568
0.945095042,-0.008610537,0.007509634,0.028898109,0.031074695
0.955091042,-0.016884329,0.005502385,0.028749005,0.03379145
0.965087042,-0.012913544,0.006273304,0.027251533,0.030801948
0.975083042,-0.012279495,0.006628988,0.024555967,0.028244026
0.985078042,-0.004819248,-0.002384239,0.034435422,0.034852662
0.995074042,-0.003994,-0.000492162,0.020514371,0.020905351
1.005070042,-0.005545696,0.00417112,0.032639158,0.033368662
1.015066042,-0.015682214,0.008670197,0.034287488,0.038687672
1.025062042,-0.01002745,0.007524444,0.033839591,0.036087185
1.035057042,-0.011022801,0.002922703,0.038629045,0.040277134
1.045053042,-0.008825943,0.0031215,0.038627876,0.039746117
1.055049042,-0.011916813,-0.001186574,0.031743949,0.033927816
1.065045042,-0.007544566,0.00880788,0.037582394,0.039331102
